name,latitude,longitude,phone,address,location
Shri Siddhi Petroleum CNG Pump,17.1490725,74.059014,,"43X5+HJ, Ghogaon",0101000020E61000006500A8E2C6835240A33B889D29263140
CNG PUMP. BGRL,17.3824475,74.1091538,,Varade,0101000020E6100000FC4E3860FC865240DDEF5014E8613140
SHREESH ENERGY BHARAT PETROLEUM CNG PUMP,17.5579233,74.0516137,,"H342+VPP, Nagthane",0101000020E6100000A3618CA34D835240282DB70FD48E3140
Dhondiraj Petroleum Bharat Petroleum CNG Station,17.1003892,74.4373377,,"PALUS, SANGLI",0101000020E6100000B4B34357FD9B524021DF4A1BB3193140
"DHRUV PETROLEUM, KHODAD , SATARA , CNG BPCL",17.5064608,74.0791604,,"National Highway 48 Nisarale, phata, Khodad",0101000020E6100000DA48C8F610855240BCB43C6AA7813140
Sonam Petroleum and CNG Filling Station,17.5326204,74.3880825,,"G9MQ+26W, Unnamed Road, Gopuj",0101000020E61000009869FB57D6985240B42E7FCF59883140
Vasant petrolium and Cng Pump Sangli,16.864576,74.5648586,,"near Karnal Police chouki, Ganapati Peth, Sangli, Sangli Miraj Kupwad",0101000020E61000005177AFA426A4524010E84CDA54DD3040
"Bharat Petroleum, Raj Petroleum(CNG)",16.9664466,74.3795313,,"ASHTA, ON SH138, ASTHA ISL, SANGLI",0101000020E6100000BC53A63D4A98524095545C0B69F73040
"Bharat Petroleum Petrol CNG Pump , SAMIKHSA PETROLEUM",17.1556741,74.1837125,,"MALKHED, Karad",0101000020E610000073D712F2C18B524090550042DA273140
Thorat Fuels & CNG Station- Bharat Petroleum,17.0860199,74.4305254,,"Kirloskarwadi, Sawantpur Rd, Sawantpur",0101000020E61000003A4668BA8D9B5240214E716605163140
Amrutnagar CNG / Petrol Pump,16.8635625,74.2181875,,"Amrutnagar phata, Nave pargaon, Tal: Hatkanangle, Dist:, Nave, June Pargaon",0101000020E61000005839B4C8F68D5240508D976E12DD3040
Patel Service Station & CNG Karad,17.2770177,74.1838771,,"Market Yard Rd, Shaniwar Peth, Karad",0101000020E6100000EFBE74A4C48B5240C3E9C9A1EA463140
Pawar Petroleum and CNG,17.4266125,74.4847975,,"SH143, Chitali",0101000020E6100000AFEB17EC069F524097900F7A366D3140
Pawar Online CNG Pump,17.1140857,74.1982913,,"Kalamwadi, NH 4, Near, Nerla",0101000020E61000003425FECDB08C5240F7706EB8341D3140
Suyog Petroleum CNG pump,17.283176,74.4658489,,"Maharashtra 415311, India",0101000020E61000002A98E777D09D52401903EB387E483140
"HP CNG - Shri Mahapurush Petroleum, Sakharpa",16.9886475,73.689915,,"Kolhapur - Ratnagiri Rd, near Murlidhar Ali, Kondgaon",0101000020E610000045813E91276C5240ACC5A70018FD3040
"CNG Bharat Petroleum, Petrol Pump -Azad Petroleum",17.4902013,74.0828983,,"KASHIL (PUNE-BANGALORE HW), SATARA",0101000020E610000037D9AB344E855240E9F417D57D7D3140
Shree Sai Petroleum (Bharat Petroleum Corp. Ltd.) CNG pump,16.9558,74.274384,,"Pune Bangalore Highway (NH-4 Vasant Park, Phata, Yelur",0101000020E6100000ECA2E8818F9152404D840D4FAFF43040
Bharat Petroleum Petrol Pump- Srinivas Petroleum and CNG STATION,17.6585464,74.0766596,,"Gat no.15 Satara-Rahimatpur State Highway Jaitapur, Satara",0101000020E61000002ABBAAFDE784524006E6327F96A83140
"Bharat Petroleum Petrol Pump ,CNG - RADHEY PETROLEUM",17.7444598,74.0450799,,Arale,0101000020E61000003F0DCE96E2825240CC2FDEEA94BE3140
SK Petroleum Bharat Petroleum CNG BPCL,17.3884375,74.1069375,,"NH 48, Umbraj",0101000020E6100000D34D6210D88652403D0AD7A370633140
"Bharat Petroleum Petrol Pump , PATIL PETROLINKS & CNG",17.296814,74.331294,,"GAT NO 1179A/1 AT KADEGAONOPPOSITE ST BUS STAND, SH78",0101000020E61000001BD7BFEB33955240B5FE9600FC4B3140
S.P. Power Fuel (Aegis Autogas),17.0443908,74.2693641,,"27V9+QP5, Sangli Rd, Ashta Naka, Shivaji Chowk, Uran Islampur",0101000020E6100000DB0DEC423D915240473E0A325D0B3140
Bharat Petroleum-Kadam CNG Petroleum,17.691489,74.0008656,,"MXRX+MXG, New Radhika Rd, Karanje Turf Satara, Satara",0101000020E610000040EC962E0E805240338B506C05B13140
"Bharat Petroleum Petrol,diesel and cng Pump , VIJAY FUELS",17.0998917,74.1530224,,"WATEGAON, ROAD, Takve",0101000020E61000008CE3761ECB89524050A4A08092193140
Banashankari Petroleum and CNG Station,17.1438702,75.1882434,,"Jath-Sangola Rd, Shegaon",0101000020E610000006AC0B2E0CCC524075DE6BADD4243140
Kedar Petrolinks CNG Station,17.0664388,75.1910915,,"Birnal, Sangli, SH-78, Jath Road, Jath, Jath",0101000020E6100000CAC2D7D73ACC52407C2F192202113140
IndianOil Cng pump,17.5054527,75.4348017,,"Sangola - Mangalwedha Rd, Mangalwedha",0101000020E6100000B16F82CAD3DB5240C62C205965813140
"Bharat Petroleum, CNG Pump -Yash Petroleum",17.640624,74.7573044,,"MASHWAD,DIST-SATARA, Satara - Pandharpur Rd, SATARA",0101000020E61000007BC7DFAC77B052405F0839EFFFA33140
S P Petroleum & CNG,17.2672366,74.6974833,,"Vijapur - Guhagar Road, Khanapur, Jakhinwadi",0101000020E610000065C0FE90A3AC5240534B299E69443140
Sangola market yard Petrol pump CNG,17.4482799,75.2000407,,"C5XX+CR9, Sangola - Pandharpur Rd, Sangola",0101000020E61000009D178277CDCC524043F4B578C2723140
RATNA FUELS CNG EV,16.9831866,74.7647256,,"Sangola - Miraj Rd, Alkud m",0101000020E61000007F9AA443F1B052408DDDF41DB2FB3040
CNG / PETROL DIESEL PUMP,17.6654397,75.3459743,,"M88W+59H, Pandharpur Rd, Gopalpur",0101000020E61000006AF0637124D65240C6F594415AAA3140
"Bharat Petroleum, Petrol Pump -Kaizen Fuels CNG price",17.0445502,75.2180011,,"JATH, SANGLI",0101000020E61000007DBFE2BAF3CD5240BF0754A4670B3140
Company Pump (A. Bharat Petroleum)&CNG COCO,17.0107193,74.7957496,,"A/P-Borgaon, Borgaon, Tal-Kavathe Mahankal",0101000020E610000086F3BA8FEDB252409FEF0280BE023140
Shriram Bharatgas Agency Sangola,17.4277381,75.185658,,"C5HP+37V, Sangola",0101000020E6100000698F17D2E1CB5240D0C07E3E806D3140
AG&P Pratham CNG Station,17.5497762,76.5625064,,"M/s.SRG Petroleums Alanda , HPC Dealers Aland Road, Post, near Check, Aland",0101000020E61000009BF2D71A00245340811E0F22BE8C3140
AG&P Pratham CNG Station,17.315095,75.6530842,,"MT Malapur, SH 41, Chadchan",0101000020E61000003222AC21CCE952401422E010AA503140
AG&P Pratham CNG Station,17.1273239,75.7856142,,"M/s.Renuka Petroleum M/s IOCL, Survey No, 171/3, Horti Village, on NH 12, Horti, Bijapur",0101000020E61000007C11C88047F25240CA7F924C98203140
AG&P Pratham CNG Station,17.181337,75.946532,,"Sri Sai Krishna Petroleums, Vijayapura",0101000020E61000008527F4FA93FC5240048E041A6C2E3140
AG&P Pratham CNG Station,17.2216284,76.3614087,,"Shreyas Petroleum, NH150 Solapur Road, Madabal Tanda, Afzalpur, Afzalpur Rural",0101000020E61000005ABFF4512117534064DD89A3BC383140
HP PETROL & CNG PUMP - SHRI SAI KRISHNA PETROLEUM,17.1811883,75.9464544,,"S.NO. 28/1, Station Road AT & TAL: Indi, Belgaum",0101000020E6100000F0C979B592FC5240F7EA3E5B622E3140
Solapur Gramin Police Petrol & CNG Pump,17.6671209,75.9150113,,"Datta Nagar, Sakhar Peth, Solapur",0101000020E61000001C3E8E8B8FFA524064FA6F6FC8AA3140
Sholagasco CNG Station,17.7094281,75.9970427,,"PX5W+QRF, Doddi",0101000020E6100000CB4D2F8CCFFF5240095D78149DB53140
Bharat Petroleum Petrol And CNG Pump,17.6044474,75.9499125,,"Airport Area, Shankar Nagar, Solapur",0101000020E6100000F163CC5DCBFC5240F9269710BD9A3140
AG&P Pratham CNG Station,16.8786713,75.7215895,,"Sri Siddeshwar Petroleums Survey No-108/8 On NH 13 Village Bhutnal, Taluka, Vijayapura",0101000020E6100000C4E8B9852EEE52400E6F319AF0E03040
HP Patil Petroleum & CNG,17.6873533,75.917991,,"10/43, Bhavani Peth, Solapur",0101000020E61000006EC1525DC0FA5240354CC862F6AF3140
Shreyas Bharat Petroleum CNG,17.2215625,76.3614375,,"69C6+JH near NH150 Solapur Road Madabal, Tanda, Afzalpur, Afzalpur Rural",0101000020E61000001283C0CA211753401F85EB51B8383140
Amol CNG filling station,17.6599188,75.9063906,,"MW54+XH6, Songla, Jawaharlal Housing Society, Keshav Nagra, Solapur",0101000020E6100000B719B84D02FA5240FC034070F0A83140
HP PETROL AND CNG PUMP - SHRI SIDDESHWAR PETROLEUM Bijapur,16.87881,75.72127,,"HPC Dealers Vijayapura, NH13",0101000020E61000008065A54929EE5240D46531B1F9E03040
M T Malapur Petroleum and CNG,17.3149923,75.6532408,,"8M83+3PG, SH 41, Chadchan",0101000020E61000006D1A80B2CEE95240E8FDDA55A3503140
HPCL ( CNG ) Suresh Petroleum,17.7095361,75.9971042,,"182/1/1, Doddi, Solapur Hyderabad Road,Tal: South, Solapur",0101000020E6100000126D228ED0FF5240D6D46828A4B53140
Sagar Auto Gas-AEGIS,17.6815684,75.8967705,,"MVJW+JPC, National HIghway 211, Mahesh Nagar, Solapur",0101000020E6100000206118B064F95240AFFC43447BAE3140
Cng Gas Fitting Center Solapur,17.6738985,75.9228696,,"Solapur - Akkalkot Rd, near Essar petrol pump, Gandhi Nagar, Rangraj Nagar, Solapur",0101000020E61000003F9EA74B10FB5240CE52B29C84AC3140
AG& P LCNG Vijayapura,16.8688163,75.7218829,,"VP9C+GQC, Hanchinal",0101000020E6100000AAC2555433EE524052BBBABE6ADE3040
Hindustan PetroleumCNG,17.549731,76.562461,,"Gulbarga, SH-54, Aland Gulbarga Road, Aland, Aland",0101000020E6100000A1116C5CFF235340EE98BA2BBB8C3140
HPCL Shri Gurukrupa Petroleum & CNG,17.6946596,75.9673577,,Mulegaon,0101000020E610000029424530E9FD52403ADA2736D5B13140
Adani Gas CNG Station,20.4172619,72.8389954,,"CR8Q+WJ6, Khariwad Rd, near Sarvajanic School, Nani Daman, Daman, Marwad",0101000020E6100000A51FC319B2355240E85D06ADD16A3440
Gujarat Gas CNG Station,20.6160038,72.9619442,,"JX86+CQ4, NH 48, New GIDC, Dhamdachi, Gundlav",0101000020E6100000ECE4677E903D52403436CF6CB29D3440
Gujarat Gas CNG Station,19.8154286,72.7357072,,"RP8P+57G, MSEB Colony",0101000020E6100000A1DBA6D3152F52401B39C1EDBFD03340
CNG Station,20.6768836,73.2785811,,"M7GH+QFF, Pipalkhed",0101000020E61000002872D245D4515240E1325D3E48AD3440
Adani Gas CNG Station,20.3749386,72.8525045,,"9VG3+222, Zari Causeway",0101000020E610000057CC086F8F3652400E02E1F9FB5F3440
Gujarat Gas CNG Station,20.1830982,72.759513,,"5QM5+6QX, near old petrolpump, Damruwadi, Umbergaon Town, Umargam",0101000020E6100000C2F869DC9B305240DBF40C86DF2E3440
Gujarat Gas CNG Station,20.629484,73.0989851,,"J3HX+RJ3 Dashera, Mahatma gandhi circle, Tekari, Khergam",0101000020E6100000A4D299C555465240F35A09DD25A13440
Gujarat Gas CNG Station,20.5619275,72.9541714,,HX63+QMC,0101000020E6100000D471EB24113D524019390B7BDA8F3440
Gujarat Gas CNG Station,20.3631592,72.9206925,,"Plot No. C-6/1, Char Rasta, National Highway 8, Phase 1, GIDC, Vapi",0101000020E61000000A4B3CA0EC3A5240D43D5700F85C3440
CNG Gas Station,20.6994183,72.9826629,,Rola,0101000020E6100000859FEEF2E33E524053B9E4130DB33440
Gujarat Gas CNG Station,20.3393625,72.9411406,,"8WQR+PFR, Chanod Colony, Vapi, Dungra",0101000020E6100000057CC8A53B3C524022FDF675E0563440
Gujarat Gas CNG Station,20.5112817,72.9624534,,"GX66+GX8, Balda, Killa-pardi",0101000020E6100000233B25D6983D5240158B845BE3823440
Gujarat Gas CNG Station,20.60483,72.9300073,,"JW3J+W2G, West Railway Colony, Valsad",0101000020E6100000A4A2563D853B5240C2A38D23D69A3440
Gujarat Gas CNG Station,20.3703345,72.9091193,,"9WC5+4JQ, Near Railway Yard,Garnala Road, Taki Falia, Vapi (W, Vapi Station Road, Gita Nagar, Vapi",0101000020E6100000656AB7022F3A52409C14E63DCE5E3440
CNG PUMP,20.2483081,72.8839652,,"NH 48, Talwada",0101000020E61000005633C6E292385240F7D4A01E913F3440
Gujarat Gas CNG Station,20.5899188,72.9521076,,"HXQ2+XR9, Atak Pardi, Pardi Parnera, Valsad",0101000020E61000007A11B754EF3C5240AA4B21EB04973440
Gujarat Gas CNG Station,20.1885257,72.796999,,"5QQW+CQ9, Tembhi",0101000020E610000076FC1708023352409CF4633843303440
Indianoil-Adani Gas Pvt Ltd CNG Station,20.4558028,72.8755476,,"Bhimpore, Daman",0101000020E6100000D805CDF808385240DC6C077EAF743440
Gujarat Gas CNG Station,20.3234579,72.9634953,,"8XF7+99Q, Dadra",0101000020E610000062D630E8A93D524002220E23CE523440
Gujarat Gas Online CNG Station,20.3592948,72.9130038,,"3-11, GIDC Rd, Phase 1, GIDC, Vapi",0101000020E6100000EB877DA76E3A5240749F77BEFA5B3440
Gujarat Gas CNG Station,20.2304122,73.019615,,"62J9+5R9, Khanvel Rd, Rakholi, Kudacha",0101000020E6100000B5E0455F4141524073993F4BFC3A3440
Gujarat Gas CNG Station,20.1366951,73.0622636,,43P6+MWC,0101000020E6100000CC6E7720FC43524001063873FE223440
Somnath CNG station,20.4011065,72.8884168,,"GJ SH 185, Kevdi Falia, Chala, Vapi",0101000020E6100000E34D23D2DB38524089B663EAAE663440
HP Petrol Pump - National Fuel Centre & CNG Filling Station,20.101005,72.914595,,"Vadavali ON NH-8, Tq.talasari Survey NO.177/9A Mumbai-ahmedabad Highway(nh-8), Vashi",0101000020E6100000738577B9883A524084BBB376DB193440
Dharampur Gujarat Gas CNG Pump,20.5412094,73.1330369,,"Valsad - Dharampur Rd, Kharvel",0101000020E610000051AA33AD83485240AC4901B38C8A3440
Gujarat Gas CNG Station,20.28662,73.0337354,,"72PM+MGM, Baroda",0101000020E6100000EBED85B8284252402861A6ED5F493440
HP Petrol & Cng Pump - Unique Gasoline,20.52755,73.1781932,,"Hpcl Dealer AT Malanpada, Near Bypass Road, Dharampur Bypass Rd, Dharampur",0101000020E6100000A7977384674B52403B014D840D873440
CNG Pump,20.3800155,72.9085933,,"Shop no 4, sona mahal, Kabarstan road, Nutan Nagar, Chala, Vapi",0101000020E610000058378364263A52401C7920B248613440
Gujarat Gas CNG Station,20.2673249,72.9643267,,"7X87+WPW, Silvassa - Bhilad Rd, Naroli",0101000020E610000037CA5587B73D52400EE896676F443440
MAHADEV PETROLEUM AND CNG,19.9545736,73.5958981,,"Gat no 72/1 anjeneri village, Trimbak road, Nashik",0101000020E6100000E8CFC83123665240FF9F79EF5EF43340
Gujarat Gas CNG Station,20.6546056,73.1687113,,"Lock No, 12005, Panikhadak, Achhavani",0101000020E6100000CDFD7A2ACC4A524049C78B3B94A73440
GC Patel and Sons Petroleum Pardi BPCL (CNG),20.4973117,72.9431818,,"National Highway 8, Killa-pardi",0101000020E6100000AD4B32175D3C52400D6BCFD14F7F3440
Anaya Autofuel - HP Petrol Pump (CNG),20.2806505,72.8377822,,"Manda village Bhilad Nargol state highway Bhilad, Vapi, Gujarat 396155 Manda, Bhilad",0101000020E6100000F18A3B399E355240261B0FB6D8473440
Bharat Petroleum & Online CNG Station,20.6989003,72.9833634,,"Gujarat 396375, India",0101000020E610000056C50A6DEF3E524022AA4B21EBB23440
Adani Gas CNG Station,21.6389471,69.6144594,,"1T, M G Rd, Khijadi Plot, Dr V R Godhaniya College Area, Porbandar",0101000020E610000011EE844D53675140C15F820992A33540
Pump & CNG STATION - NILKANTH PETROLEUM,21.6886352,69.5418618,,Kuchhadi,0101000020E6100000E97C1DDDAD625140DADF7E654AB03540
Shreenathji Petroleum (BPCL) Adani Gas (CNG),21.6763715,69.6048954,,"Bokhira Advana Highway, NH-8E, 3 Mile, Near Naval Base Bharat Petroleum, Porbandar",0101000020E61000000E20329BB66651404B72C0AE26AD3540
HP Petrol And CNG Pump PH Wadia And Sons Porbandar,21.63891,69.614427,,HPC Dealer Mahatma Gandhi Road Porbandar,0101000020E6100000E2B19FC5526751405D16139B8FA33540
Adani Total Gas Limited L-CNG Station,21.6540514,69.6439207,,"MJ3V+HHH, GIDC, New Porbandar, Porbandar",0101000020E6100000EAED2AFF356951402CE79CE96FA73540
Indian oil Indane gas,21.6283955,69.6458046,,"JJHW+88R, Unnamed Road, Siddheshwar Park, Chhaya, Porbandar",0101000020E6100000CF26D1DC546951401D740987DEA03540
Torrent Gas CNG Station,21.4253879,70.5176381,,"Yogi Petroleum, HPCL Station, SH-26, Junagadh, Bilkha Rd, Khadiya",0101000020E610000078AA8DFB20A15140379DAE38E66C3540
Shree Ram Petrolium Adani Gas CNG Station,21.6312236,70.0171145,,"J2J9+62G, Thepada, Mandva",0101000020E610000065726A6718815140A076AEDE97A13540
Torrent Gas CNG Station,21.0148548,70.2970986,,"Shree Laxmanbapa Petroleum, HPCL Station, Opp. Hotel Sahyog Junagadh-Somnath National Highway, Shantipara, Gadu",0101000020E6100000FEABD8A90393514049303086CD033540
Torrent Gas CNG Station,21.3320406,70.4393307,,"Prabhat Petroleum, BPCL Station, Junagadh - Mendarda Hwy, Mendarda",0101000020E61000003E2883FE1D9C5140B8F1DD9C00553540
Torrent Gas CNG Station,21.4449505,70.3084338,,"Jay Vachharaj Petroleum, IOCL Station, Junagadh-Somnath Highway Kanjadhar, Vanthali, Junagadh",0101000020E6100000C9FE1E61BD935140BFD6A546E8713540
N P Enterprise Adani Total Gas Limited CNG STATION,21.4768336,69.7694224,,"Survey No. 1880, Somnath Highway, Dwarka, Porbandar, Gosa",0101000020E6100000D43373373E7151404AA24DC4117A3540
Torrent Gas CNG Station,21.5022131,70.1492777,,"Galaxy Associates, Torrent Gas, Opp Hero Showroom, Manavadar-Vandhali, Road, Manavadar",0101000020E61000006AE10DC48D8951406E1FA80991803540
Torrent Gas CNG Station,21.1810101,70.053201,,"53J3+C74, Vasudev Petroleum, IOCL Station, Mangrol-Porbandar Highway Shil, Mangrol, Junagadh",0101000020E610000054C72AA567835140E6BE8BAD562E3540
CNG,21.6971109,70.1656172,,Nilakha,0101000020E6100000ED69E278998A5140642F25DC75B23540
Gujarat Gas CNG Station,21.6664339,70.6721835,,"MM8C+HVH, Kharchiya",0101000020E61000004B5AF10D05AB51401C727D699BAA3540
CNG PETROL DISEAL STATION JAY VACHHRAJ PETROLEUM,21.4450713,70.3072714,,"to, Junagadh - Somnath Hwy, Kanja, Vanthli",0101000020E6100000C17FA955AA93514061E35531F0713540
CNG Pump - Pithad Krupa CNG Station,21.052022,70.5478531,,"3G2X+R4, Una - Talala Rd, Gundaran",0101000020E6100000C8E0720610A351402AAC5450510D3540
Torrent CNG station,21.5387803,70.4623916,,"Junagadh-Rajkot, National Highway, Khwaja Nagar, Joshipura, Junagadh",0101000020E61000007DFCEFD2979D5140A43A7881ED893540
Torrent Gas CNG Station,21.3514328,70.251063,,"9722+589, Keshod",0101000020E6100000158F8B6A11905140E1BDFE7FF7593540
Army Petroleum and CNG station,21.2954185,70.2308067,,"Keshod - Mangrol Rd, Ranchhod Nagar, Keshod",0101000020E6100000A70C7789C58E51402522FC8BA04B3540
Torrent Gas CNG Station,21.56302,70.4514027,,"LCNG COCO Torrent Gas Station, Junagadh Bypass Rd, near Khamdhrol, Chowkdi, Junagadh",0101000020E6100000DF7426C8E39C514072FE261422903540
HP PETROL PUMP & CNG STATION - SHREEJI KRUPA PETROLEUM,21.15399,70.2861682,,"Shreeji Krupa, HPCL Station, Galodar-Maliya Road, Maliya Hatina",0101000020E6100000EF096D94509251403AE97DE36B273540
Shree Anjaney CNG station,21.4985615,70.4174389,,"Jesij Bus Stop, Junagadh Road, NH-8D, Moti Palace Twp, Junagadh",0101000020E610000001E5A551B79A5140728BF9B9A17F3540
Vasudev Petroleum & CNG,21.1809814,70.0532759,,Sundarvan,0101000020E61000008F0A52DF688351402E2F0ACC542E3540
Shree Laxmanbapa Petroleum and CNG Gas Station,21.0149471,70.2971105,,"Maliya Hatina, NH 151, Ta, opposite Madhav Hotel and Restaurant, near Lion Packaging Factory, Shantipara",0101000020E61000001633C2DB0393514088ABB992D3033540
Prabhat Petroleum & CNG,21.3320774,70.439414,,"250/1, Junagadh - Mendarda Road, Mendarda",0101000020E6100000E4D9E55B1F9C51409FBD440603553540
Gir CNG Station (IRM Energy),21.146404,70.5860018,,"4HWP+HC, Bhojde",0101000020E61000006B99B10D81A55140EB0088BB7A253540
Online Urja CNG station (Online),20.9294693,70.3882905,,"W9HQ+Q8J, Bhalpara Part",0101000020E61000003DB665C0D9985140D22236B3F1ED3440
Torrent CNG Gas Station,21.2959444,70.2306908,,"Army Petroleum, BPCL Station, Keshod - Mangrol Rd, Keshod",0101000020E61000003D5F58A3C38E5140316F1F03C34B3540
Torrent Gas CNG Station,21.6043214,70.4925644,,"P.H. Wadiya & Sons HPCL Station, Junagadh-Rajkot, National Highway, near Krishna Hotel, Vadal",0101000020E6100000214BD52C869F5140DF45A9CEB49A3540
IRM CNG Pump,20.9294428,70.3882779,,"W9HQ+Q8C, SH 26",0101000020E61000009D908C8BD9985140AF809DF6EFED3440
HP PETROL & CNG PUMP - P H WADIA & SONS VADAL,21.604365,70.4925825,,"National Highway - 8 D Survey NO. 183/P, Vadal Rajkot Junagadh Highway, Rajkot",0101000020E61000003E05C078869F5140D8D825AAB79A3540
Jagdish CNG,21.5386752,70.4624423,,"Jagdish CNG, Sakkarbaug Road, near Jagdish Hero Showroom, Khwaja Nagar, Junagadh",0101000020E61000005FB296A7989D5140902A2F9EE6893540
Aum preoleum Gujarat Gas CNG Station,21.6971507,70.1656844,,"Dharti Hotel Ni Baju Ma, Nh 27, Chowkdi, Ganod",0101000020E610000046DDBD929A8A51402EE2E07778B23540
Shree Ram Auto Petrolpump & CNG Gas pump.,21.6664454,70.6722166,,"MM8C+HWM, Jetpur-Visavadar-Bagasara Rd, Kharchiya",0101000020E61000000335C69805AB5140D4916D2A9CAA3540
Somnath service station CNG,20.9119163,70.3629302,,"opposite Saint Bus Stand Road, Rayon Housing Society, Veraval",0101000020E6100000C4EE963F3A9751407830BD5873E93440
"Bharat Petroleum Petrol Pump and CNG PUMP , SHREE NILKANTH PETROLEUM",21.2568967,69.9676456,,"MANDHAVPUR,ON, NH 8E, Porbandar",0101000020E61000009287CFE7ED7D514048F36CFBC3413540
CNG ONLINE 24×7,21.6783889,69.7608953,,"MQH6+CCG, Ranavav",0101000020E6100000874B3382B27051402C781BE5AAAD3540
HP PETROL PUMP AND CNG - SHREE RAJ PETROLEUM,21.5793652,70.0361792,,Saradiya,0101000020E6100000E93290C250825140C5701A4751943540
HP PETROL PUMP CNG PUMP - YOGI PETROLEUM,21.4253776,70.5176609,,"Survey NO. 4/ P-1/P-1 SH 26, Village Khadia Taluka, Junagadh",0101000020E6100000BFFA2E5B21A151407373E08BE56C3540
IRM Energy Online CNG Station RAMDOOT ENERGY,20.9020241,70.4040914,,"Survey No. – 788/1/Paiki 1, NH-51 At. Prabhas Patan, Ta, Veraval",0101000020E610000012E62CA2DC9951402EB4290DEBE63440
Galaxy CNG PUMP,21.5021607,70.1492349,,"Ratanpara, Manavadar",0101000020E6100000FFBA89108D89514023D6879A8D803540
Gujarat Gas CNG Station,21.7036797,71.5249424,,PG3F+FXF,0101000020E6100000291202A898E15140ED5B525A24B43540
Shivam CNG Station,21.5696877,71.1798922,,"Amreli-Bagasara Hwy, Amreli",0101000020E61000008DF3925A83CB5140F76E980DD7913540
CNG PUMP,21.3506596,70.7474611,,9P2X+45G,0101000020E61000000FE21467D6AF51404807DAD3C4593540
Hare Krishna Petroleum And CNG STATION,21.3456282,71.6692309,,"To, Mahuva Road, Jesar",0101000020E6100000403ED7ADD4EA51404A93F7167B583540
Sitaram Petroleum & CNG Gas,20.9790942,71.4275007,,"Lothpur near 4, nala 365540, Jafarabad",0101000020E61000001861E52B5CDB51400AB4E0EAA5FA3440
SHIVAM CNG FILLING STATION,20.9453522,71.069771,,"W3W9+4WR, Kodinar - Amreli Hwy, Dhokadva",0101000020E610000064CDC82077C451409F330E9A02F23440
Gujarat Gas CNG Station,21.3295768,71.029327,,"82HH+RPW, Dhari",0101000020E6100000F2785A7EE0C15140358529255F543540
Gujarat Gas CNG Station,21.0214351,71.4362431,,"2CCP+HHC, Rajula",0101000020E6100000C3E62D68EBDB51408B7C4DC57C053540
Gujarat Gas CNG Station,21.4981445,70.9563845,,"FXX4+7HF, Amreli",0101000020E6100000AF79556735BD5140A92EE065867F3540
Gujarat Gas CNG Station,21.3846736,71.5436384,,9GMV+VF6,0101000020E61000006336B7F8CAE2514074A213F879623540
Genius petroleum & CNG PUMP,20.8381973,71.033508,,Una,0101000020E6100000E109BDFE24C251407318271994D63440
Gujarat Gas CNG Station,20.9503756,71.4430475,,"XC2V+56C, lothpur Road",0101000020E6100000C6C4E6E35ADC514098EAB8D04BF33440
Torrent Gas Online CNG Station,21.4692633,70.7769242,,"FQ9G+PQ, Kanavadla",0101000020E6100000249E4720B9B151408AB6BEA321783540
CNG station,20.8655339,71.0068684,,"Unnamed Road, Men",0101000020E61000000E58288870C051404F1432A193DD3440
Gujarat Gas Company CNG Pump,21.5909229,71.2452586,,"H6RW+946, Amreli",0101000020E610000004842051B2CF51401DF521B946973540
IRM CNG station,20.8381543,71.0335532,,"R2QM+7C7, Una - Talala Rd, Rahim Nagar, Una",0101000020E6100000462B52BC25C251407480BB4791D63440
Shreenath Petroleum & CNG (Platinum - BPCL Petrol Pump),21.5646352,70.7121572,,"Bhesan Rd, Bhesan",0101000020E610000019E7CAFB93AD5140A12BB6EE8B903540
IRM CNG Energy,20.945383,71.0697133,,Dhokadva,0101000020E610000029E6C52E76C45140C231CB9E04F23440
Gujarat Gas CNG Station,21.6686807,72.1436276,,"M49V+FFC, Nesvad",0101000020E61000006433D1313109524065F789A82EAB3540
Gujarat Gas CNG Station,21.5376357,71.8131825,,"Palitana-Gariyadhar Hwy, Jivapur, Palitana",0101000020E61000007DCB9C2E0BF451407DA9447EA2893540
Gujarat Gas CNG Station,21.5889091,71.9742811,,"HXQF+HP6, Tana - Sihor Link Rd, Tana",0101000020E610000019671D9F5AFE514019D12CBFC2963540
Shreeji CNG pump,21.1112484,71.7585692,,Mahuva,0101000020E61000002F70D4658CF051407ABB6FC67A1C3540
JAGDHAR CNG,21.2303983,71.9094789,,Longadi,0101000020E6100000BBF9FCE634FA5140D38D0B62FB3A3540
Online CNG Station,21.1051127,71.7572705,,"Bhavnagar-Somnath Highway, Mahuva",0101000020E610000070EEAF1E77F05140EEE478AAE81A3540
REZA CNG BORDA સી એન જી સ્ટેશન,21.2742601,71.9485322,,Talaja,0101000020E6100000FD8C66C0B4FC51400219F0E835463540
"Bharat Petroleum, Petrol Pump, offline cng-Krishna Petroleum",21.392991,72.0697322,,"Mahuva - Bhavnagar Hwy, Bhalar, Velavadar",0101000020E61000009A9E0B7E76045240519FE40E9B643540
Shiv Fuel Suppliers (Petrol/Diesel/CNG/EV),21.4706094,72.1134587,,"Panchapipal,Bhavnagar-Somnath national highway, NH51",0101000020E6100000967C47E842075240B0308EDB79783540
bharat petroleum and cng gass,21.3701729,71.9118594,,"Bagadana - Thadach Rd, Thaliya",0101000020E6100000366387E75BFA5140905DB3A6C35E3540
