name,latitude,longitude,phone,address,location
GOEC Charging Station,9.962599,76.3580762,,"X975+26P, Seaport - Airport Rd, near Makaliam Temple, Irumpanam, Thrippunithura, Kochi, Ernakulam",0101000020E6100000761E70B8EA1653401A53B0C6D9EC2340
GOEC Charging Station,9.965211,76.296659,,"X78W+3MM, Panampilly Nagar, Kochi, Ernakulam",0101000020E61000001AC40776FC1253409A7ADD2230EE2340
Electric Vehicle Charging Station,9.9489272,76.3476366,,"W8XX+H2P, Thrippunithura, Kochi, Ernakulam",0101000020E610000021F994AD3F165340D89134C9D9E52340
KSEB Charging Station,9.962933,76.3192117,,"X879+5RM, Vyttila, Kochi, Ernakulam",0101000020E61000000900E9F66D145340747ADE8D05ED2340
KSEB Charging Station,9.9491356,76.3031059,,"W8X3+M65, Sastry Nagar, Shastri Nagar, Kadavanthra, Ernakulam",0101000020E610000061EE4916661353404DF0F219F5E52340
Porsche Destination Charging,9.987659,76.264393,,60 Jangchungdan-ro Kochi IN,0101000020E6100000A5129ED0EB1053403C33C170AEF92340
LïON Charging Station,9.942344,76.3339577,,"LïON, Kochi - Madurai - Dhanushkodi Rd, near Sree murugan cafe, Kochi",0101000020E6100000D5EF1D905F155340E529ABE97AE22340
Ather Grid Charging Station - ABV Towers ( Aroor ),9.865766,76.3052054,,"V884+834, Aroor gram panchayat, Aroor",0101000020E610000002E43A7C881353403CFA5FAE45BB2340
Ather Grid Charging Station,9.9779285,76.2830593,,"40/6972, Centre square mall, B-2, Mahatma Gandhi Rd, Rajaji Junction, Kochi, Ernakulam",0101000020E61000000915C1A41D12534016A75A0BB3F42340
KSEB Charging Station,9.9742039,76.2936047,,"X7FV+CFP, Gandhi Nagar, Elamkulam, Ernakulam",0101000020E6100000EC1C5E6BCA125340744584DACAF22340
Ather Grid Charging Station,9.895845,76.313902,,"Toll Plaza, Chengappally Tower, 13/98 - B, N.H. 66, Panvel - Kochi - Kanyakumari Hwy, near Kumbalam, Kumbalam, Kochi",0101000020E610000089096AF816145340FB912232ACCA2340
Electric Vehicle Charging Station,9.895342,76.3137288,,"Toll Office, NH 66, Kumbalam, Kochi, Ernakulam",0101000020E61000000EF4F52114145340707841446ACA2340
Ather Grid Charging Station,9.9720418,76.302008,,"Subhash Chandra Bose Road, Jawahar Nagar, Kadavanthra, Ernakulam, Breadworld, Jawahar Nagar Ave, Kochi",0101000020E610000058C85C1954135340A0B07A76AFF12340
KSEB Charging Station,9.9750324,76.295076,,"X7GW+24J, MIG and HIG Colony, Gandhi Nagar, Elamkulam, Ernakulam, Kochi",0101000020E610000068757286E2125340AE145D7237F32340
Kazam Charging Station,9.954405,76.3023752,,"X832+QX6, KP Vallon Rd, Giri Nagar, Kadavanthra, Ernakulam",0101000020E6100000C6C7821D5A1353401B47ACC5A7E82340
Ather Charging Station,9.9803721,76.3173378,,"Ground Floor Vyttila, near Zoople Technologies, Vennala, Kochi",0101000020E6100000373234434F1453405AD2F654F3F52340
KSEB Charging Station,9.967756,76.2867182,,"X79P+4M4, Ernakulam South, Kochi, Ernakulam",0101000020E6100000C00A4B9759125340FB03E5B67DEF2340
Ather Charging Station,9.9585253,76.3182835,,"UGT, Service Rd, Thykoodam, Vyttila, Kochi, Ernakulam",0101000020E6100000D0D6C1C15E145340F5C6FFD3C3EA2340
KSEB Charging Station,9.9328712,76.2528128,,"W7M3+329, Kazhuthumuttu, Mundamveli, Kochi",0101000020E6100000A700BD152E105340B3C23E4BA1DD2340
BMW Destination Charging Station,9.8598798,76.3362873,,"V85P+WGF, Vaduthala Jetty Road, Arookutty",0101000020E6100000D9E32ABB8515534067FB462A42B82340
Next Power Charging Station,9.8958395,76.313923,,"N.H.66, Chengarappally Tower, Near Kumbalam Toll Plaza, Kumbalam, Kochi",0101000020E6100000959D7E501714534013EE9579ABCA2340
KSEB Charging Station,9.9868663,76.3023368,,"X8P2+QWH Stadium Link Rd, Karanakodam Rd, Kaloor, Kochi",0101000020E61000002618737C591353408F0C288A46F92340
KSEB Charging Station,9.9635538,76.2829964,,"X77M+C7V, Foreshore Rd, Pallimukku, Kochi, Ernakulam",0101000020E6100000B0B8EE9C1C12534080DF75EC56ED2340
chargeMOD Charging Station,9.871,76.321583,,"V8CC+9JW, near Sainabara Ice Plant, Arookutty, Alappuzha",0101000020E6100000C6FCDCD094145340CBA145B6F3BD2340
Kia Charging Station,9.9215152,76.3166813,,"PRA-146, Nettor Palli, Nettoor, Maradu, Kochi, Ernakulam",0101000020E61000004EB0A48144145340A7881DD7D0D72340
TATA Charging Station,9.9261165,76.3178773,,"Building No 10 and 256/C Sy No 1562/1, NH 47, Bypass Road, Nettoor, Maradu, Service Rd, Nettoor, Maradu, Ernakulam",0101000020E610000003E9071A581453406C921FF12BDA2340
Electrigo Charging Station,9.9648144,76.2941513,,"behind MALAYALA MANORAMA, Manorama Junction, Panampilly Nagar, Kochi, Ernakulam",0101000020E6100000DB64F95FD3125340736B2D27FCED2340
Zeon Charging Station,9.9614251,76.269402,,"Casino Building, KPK Menon Rd, Willingdon Island, Kochi",0101000020E610000087DEE2E13D115340681B24E93FEC2340
Ather Charging Station,9.9614643,76.3210394,,"GREEN SPECIALITIES PRIVATE LIMITED, GEOMATHS SQUARE, 51/123B,C, near OEN OFFICE, Thykoodam, Vyttila, Kochi, Ernakulam",0101000020E61000008FEED6E88B145340068B790C45EC2340
KSEB Charging Station,9.9456892,76.3427419,,"SH15, Kottakakom, Thrippunithura, Ernakulam",0101000020E610000002DEB87BEF1553405E5CF45F31E42340
KSEB Charging Station,9.9456013,76.2555486,,"14/685, near Geo Vpl Finance, Chullickal, Kochi",0101000020E610000078E283E85A105340341C85DA25E42340
KSEB Charging Station,9.9596354,76.2596359,,"Government Hospital, Mattancherry, Kochi",0101000020E610000086D7E4DF9D105340F22AC65455EB2340
Electric Vehicle Charging Station,9.9657538,76.2439297,,"X68V+7HM, Fort Nagar, Fort Kochi, Kochi",0101000020E61000007A01518B9C0F5340B7F9354877EE2340
Zeon Charging Station,9.9683988,76.2457422,,"Brunton Boatyard, CGH Earth, 1/498, Calvetty Road, Fort Kochi, Kochi",0101000020E6100000D00F7E3DBA0F5340A6F8AEF7D1EF2340
KSEB Charging Station,9.8851813,76.2867138,,"762, Kumbalangi Rd, North Kumbalangi, Kumbalangi, Kochi",0101000020E6100000F693D68459125340C00FBD7B36C52340
KSEB Charging Station,9.806782,76.3533052,,"Police Station, Poochakkal, Panavally",0101000020E61000006EE0698D9C165340C100C287129D2340
Electric Vehicle Charging Station,9.8886207,76.3167467,,"V8Q8+HGH, Kumbalam, Kochi, Ernakulam",0101000020E61000006B67F39345145340E618DA4AF9C62340
Tata Power Charging Station,9.9644693,76.3181943,,"X879+Q7P, Vyttila, Kochi, Ernakulam",0101000020E61000008311A04B5D145340F5FD8AEBCEED2340
KSEB Charging Station,9.8312403,76.2976483,,"Shree Narayanapuram Temple, Ezhupunna",0101000020E6100000718D74AB0C135340053C1F5498A92340
PPG HOMES EV STATION,9.9328438,76.3887622,,"P.O, Chottanikkara, Ernakulam",0101000020E6100000F2BAD97AE1185340808DDAB39DDD2340
Ather Charging Station,9.9834407,76.2819943,,"X7MJ+8RJ, Mahatma Gandhi Rd, Padma Junction, Kumbalangi, Kochi, Ernakulam",0101000020E6100000230AD2310C125340561C188A85F72340
KSEB Charging Station,9.9485687,76.25882,,"W7X5+CGG, Pipeline Rd, Panayappilly, Palarivattom, Kochi",0101000020E61000003FE3C28190105340BA04F1CBAAE52340
Ather Grid Charging Station,9.9843723,76.2887904,,"Sreeram parvathi towers, Lisie Hospital Rd, near Pullepady Railway Over Bridge, Kathrikadavu, Kaloor, Kochi, Ernakulam",0101000020E610000085D9BA8A7B125340362D67A5FFF72340
Ather Grid Charging Station,9.9618511,76.3188477,,"X869+PGX, Service Rd, Thykoodam, Vyttila, Kochi, Ernakulam",0101000020E6100000E9F92E0068145340463E54BF77EC2340
Ather Grid Charging Station,9.9452771,76.334395,,"pushpamangalam Heritage, 50/698, Road, near Gandhi Square, Petta, Poonithura, Maradu, Kochi, Ernakulam",0101000020E61000008A3C49BA66155340C1502C5CFBE32340
Tata Power Charging Station,9.9003003,76.3830837,,"W92M+396 Nadakavu, Mulanthuruthy - Arakkunnam Rd, Pallithazham, Mulanthuruthy",0101000020E61000005DC87E718418534071283229F4CC2340
Ather Grid Charging Station,9.7987795,76.314896,,"Pearl Water Service Station, Po, Kuthiathodu, Kodamthuruth, alappuzha",0101000020E61000000A698D4127145340336E6AA0F9982340
chargeMOD Charging Station,9.9387681,76.3183254,,"W8Q9+G84, Kundannoor, Maradu, Ernakulam",0101000020E61000001D9F7F715F1453405E0E6036A6E02340
Ather Grid Charging Station,9.9779338,76.2808706,,"40/6972, Mahatma Gandhi Rd, Rajaji Rd, Kochi",0101000020E61000001B5AAEC8F9115340574E31BDB3F42340
KSEB Charging Station,9.9916881,76.2659519,,"X7R8+RFX, Mulavukad, Ernakulam",0101000020E6100000C8331E5B051153402DAAEA8ABEFB2340
Ather Grid Charging Station,9.9758822,76.2854105,,"Ground floor, Coral Plaza, Pantree by Thomson, 66/3344 A, Chittoor Rd, Shenoys, Kochi",0101000020E6100000D7DB662A441253403F7FEBD4A6F32340
GO EC Charging Station,9.6652442,77.1608443,,"GOEC- Alenchery, Anakkara, Anakkara",0101000020E6100000DF0FE4454B4A534016B545E39A542340
KSEB Charging Station,10.0695936,77.0614314,,"3396+RHM, Moolakadai, Munnar",0101000020E6100000A47CF77DEE4353409505B8C5A1232440
GOEC Charging Station,9.580245,76.9703903,,"Peermade, Kuttikkanam",0101000020E6100000C3B6EADF1A3E5340C55565DF15292340
GOEC Charging Station,9.7477216,77.1054334,,"WestGate INN & Suites, WestGate Business Centre, beside West Gate Inn & Suites, Kattappana",0101000020E6100000FD39BB6BBF4653408D06955DD57E2340
Relux Charging Station,9.4679153,77.565975,,"FH98+49R, Tenkasi - Madurai Rd, Rajapalayam, Melapattamkarisalkulam",0101000020E6100000A1D634EF3864534097981D9892EF2240
Zeon Charging Station,9.5442421,76.8774587,,"RD Cinemas, M O Devasia memorial mattathil tower Paingana, Mundakayam",0101000020E6100000CE05894828385340753689E6A6162340
GOEC Charging Station,9.8071124,77.0479757,,"Calvary Mount Church, Idukki, 7th Mile - Pampoli Rd, Alliyar",0101000020E61000002CA0AB0812435340636424D63D9D2340
GOEC Charging Station,9.6145179,77.1540518,,"Ground Floor, Hotel Enroute, Chelimada - First Mile Rd, NH183, Thekkady, Kumily, Attappallam",0101000020E6100000F5B814FCDB495340FA9C1617A23A2340
Electric Vehicle Charging Station,9.4334314,77.5271438,,"CGMG+9RQ, Rajapalayam",0101000020E6100000825259B9BC615340761E70B8EADD2240
Tata Power Charging Station,9.6035015,77.1687774,,"J539+CG2, Thekkady, Kumily",0101000020E61000007353B93FCD4A5340842C0B26FE342340
BPCL Charging Station,10.010366,77.476811,,"2F6G+4PV, Bathra Kaliyamman, Konduraja Line, Theni",0101000020E6100000E0D74812845E53400DFB3DB14E052440
Zeon Charging Station,10.2697702,77.4920552,,"Dvara Kodaikanal, W4/106,W8/106A, Attuvampati, Cres, Vilpatti Rd, Kodaikanal",0101000020E6100000E9F417D57D5F5340EADED4511F8A2440
BPCL Charging Station,10.009921,77.544334,,"2G5V+XP8, SS Puram, Abiramam, Shanmugasundarapuram",0101000020E61000007506465ED66253405516855D14052440
Electric Vehicle Charging Station,10.2343257,77.4916927,,"club, Goldan parkinn complex, opp. sid, Kodaikanal",0101000020E6100000A58BA8E4775F53408039C489F9772440
Zeon Charging Station,10.2752806,77.4861659,,"7FGP+4F by GRT Hotels, Great Trails, Bharathi Nagar, Kodaikanal, Vilpatti",0101000020E61000008C3B94571D5F53404F722C94F18C2440
Tata Motors Charging Station,10.0296787,77.0457635,,"South Bus Stop, Chithirapuram Powerhouse Road, Chithirapuram",0101000020E61000006FF607CAED4253408DC6EB0B320F2440
chargeMOD Charging Station,9.684393,76.8955303,,"MVMW+P56, SH14, Vagamon",0101000020E6100000EFC4515E50395340003961C2685E2340
EESL Charging Station,9.849209,76.977514,,"RXXH+P37, Idukki Twp",0101000020E61000007558E1968F3E53400FF0A485CBB22340
Tucker Charging Station,10.0013494,77.4677811,,"Cumbum Rd, MRR Nagar, RMTC Colony, Theni",0101000020E6100000F68B2320F05D53400BBD59DEB0002440
EVOK Charging Station,9.5674923,77.0322839,,"H28J+XWV, Peermade",0101000020E6100000FDAB7DF010425340B176CA598E222340
Tata Power Charging Station,9.5803276,76.9701246,,"HXJC+526, Peermade, Kuttikkanam",0101000020E6100000E3827D85163E5340AEEEFDB220292340
Sihla Energy Charging Station,10.0876014,77.0617528,,"Landmark :, Eastend hotel & Resorts, Temple Road, Silent Valley, Munnar",0101000020E6100000EE1B04C2F3435340EA2A3817DA2C2440
Zeon Charging Station,10.2428417,77.4984765,,"Hotel Kodai International, 17/328, Laws Ghat Rd, Kodaikanal",0101000020E6100000C554FA09E75F5340C8354FBF557C2440
Zeon Charging Station,10.0259523,77.0536173,,"Eden Woods Resorts & Spa, Muthirapuzhayar Rd, Chithirapuram, Munnar",0101000020E6100000FD7F41776E4353401083AF9E490D2440
KSEB Charging Station,9.7891826,76.8538688,,"QVQ3+JG9, Moolamattom",0101000020E6100000C9C452C9A5365340FE24E3BD0F942340
BMW Destination Charging Station,10.0262911,77.054161,,"23G3+GM7, Muthirapuzhayar Rd, Chithirapuram, Munnar, Bison Valley",0101000020E6100000FEEDB25F774353400B5AED06760D2440
GOEC Charging Station,10.2460351,77.5314968,,"6GWJ+FJM, Kodaikanal",0101000020E61000006F7B270B0462534010560850F87D2440
Nayara Energy Charging Station,9.9120675,77.4075859,,"WC65+R2G, Dindigul - Theni - Kottarakkara Hwy",0101000020E6100000E3B32BE3155A53402C7DE882FAD22340
BMW Destination Charging Station,10.0392938,77.1597438,,"25Q5+PV9, Chinnakanal Suryanelli Rd, Munnar, Chinnakanal",0101000020E6100000482F0F3E394A534002DF23511E142440
BMW Destination Charging Station,9.6035107,77.1716236,,"686509, Bypass Kannaki Temple Rd, Thekkady, Kumily",0101000020E6100000324E8DE1FB4A53407792BE5AFF342340
KSEB Charging Station,9.7271851,77.1592968,,"P5G5+VPF, Amayar, Vandanmedu",0101000020E6100000E19634EB314A5340E846FD9A51742340
E-DRIVE Charging Station,10.0055727,77.5104278,,"2G46+65F, Vaigai Petrofils, Unjampatti, Vadaveeranaickenpatty",0101000020E610000008FE5CD9AA6053403780C86CDA022440
Tata Power Charging Station,9.5441372,76.8776993,,"Glenrock Office, Paingana Bridge, Mundakayam",0101000020E6100000374EAF392C385340F312AD2699162340
BPCL Charging Station,10.0082364,77.4735846,,"SY NO 1, 4B & 5B, near Krishna Theatre, RMTC Colony, Theni",0101000020E6100000E938C8354F5E53400746B98F37042440
Zeon Charging Station,10.0107222,77.4782089,,"Hotel Theni International, 50/1, 50/2, Gandhiji Main Rd, near Old Bus Stand, NRT Nagar, Theni",0101000020E6100000FE8980F99A5E5340AEAE54617D052440
Zeon Charging Station,10.0150333,77.4795373,,"2F7J+V7J Hotel Western Gatz, Periyakulam Main Rd, NRT Nagar, Theni",0101000020E6100000942D37BDB05E5340B1B3D771B2072440
KSEB Charging Station,9.7463355,77.1034332,,"P4W3+PM3, Kattappana",0101000020E610000085D448A69E46534008B0C8AF1F7E2340
KSEB Charging Station,9.5821606,76.9705534,,"BANAK NO 16, CADPOINT INSTITUTION, PUTHENPURACKAL BUILDING, above KERALA, Peermade, Kuttikkanam",0101000020E61000006201028C1D3E53401B0A44F4102A2340
KSEB Charging Station,9.5721433,77.0896087,,"H3CQ+VR5, Vandiperiyar, Manjumala",0101000020E6100000F9FB2026BC455340444074F7EF242340
KSEB Charging Station,10.029413,76.8762391,,"2VHG+RQM, Chillithodu",0101000020E61000007F7E294D143853408D2782380F0F2440
chargeMOD Charging Station,9.962809,77.217104,,"Bus Stand, Near, Santhanpara",0101000020E61000002CF52C08E54D5340C4961E4DF5EC2340
KSEB Charging Station,9.9691947,77.1562195,,"X594+MFH, Rajakkad - Pooppara Rd, Rajakumari",0101000020E6100000D7DF1280FF495340BEE9A7493AF02340
BPCL Charging Station,9.724996,77.276329,,"516, Kottayam - Kumily Rd, Mani Nagaram, Cumbum, Kumily",0101000020E6100000EE7BD45FAF5153402E76FBAC32732340
JKV Chargemod EV charging station,10.1683865,77.2594011,,"Koviloor Rd, Chavaragiri, Vattavada",0101000020E6100000F94212079A505340022D5DC136562440
BPCL Charging Station,10.0226976,77.4793863,,"1679/1B, Periyakulam - Theni Rd, Vivek Nagar, ALLINAGARAM, Sri Ram Nagar, Theni, Unjampatti",0101000020E6100000A129E043AE5E5340386513059F0B2440
Zeon Charging Station,10.2492438,77.4891955,,"JC Residency, Convent Rd, Naidupuram, Kodaikanal",0101000020E61000006C76A4FA4E5F5340277623E29C7F2440
chargeMOD Charging Station,10.040935,77.173173,,"25RF+97F, Near Chinnakanal Grama",0101000020E610000037E33444154B53400586AC6EF5142440
chargeMOD Charging Station,9.900471,77.178191,,"W52H+57P, Munnar - Kumily Hwy, Udumbanchola",0101000020E6100000425C397B674B53402AFEEF880ACD2340
Ather Grid Charging Station,9.580126,76.97058,,"HXJC+364, Peermade, Kuttikkanam, kottayam",0101000020E6100000B58993FB1D3E53405C1E6B4606292340
Tata Power Charging Station,9.7628461,77.1095134,,"Q475+3PH, Vellayamkudi Road, Kattappana",0101000020E610000052DE7D440247534026C396C393862340
Ather Charging Station,9.6842832,76.8953091,,"MVMW+P56, SH14, Vagamon",0101000020E6100000EB138ABE4C3953408A671A5E5A5E2340
KSEB Charging Station,10.274966,77.1596666,,"75F5+WXG, Marayoor",0101000020E6100000DD5042FA374A53401C06F357C88C2440
ElectricPe Charging Station,9.5713595,77.6756075,,"ACICF Kalasalingam Charging Station, Anand Nagar, Krishnan Kovil",0101000020E6100000AB5B3D273D6B534090847D3B89242340
KSEB Charging Station,10.0137145,76.9626908,,"2X77+F3F, Adimali",0101000020E61000003F8ADFB99C3D534045F6419605072440
Electric Vehicle Charging Station,9.9187166,76.9634932,,"WX97+F9Q, Chelachuvadu",0101000020E6100000C7FA61DFA93D5340AA95AE0562D62340
Ather Grid Charging Station,10.043918,77.49722,,"2FVW+HV9, Anamalais Ather TRZ, Vadaveeranaickenpatty, Theni",0101000020E6100000B2BAD573D25F534055698B6B7C162440
Electric Vehicle Charging Station,9.5784159,76.9727654,,"HXHF+946, Peermade, Kuttikkanam",0101000020E61000008BEBCEC9413E53400AF9FB2026282340
KSEB Charging Station,9.8127073,77.1989788,,"R57X+3HQ, Thookkupalam - Ramakkalmedu Rd, Ramakkalmedu, Thookkupalam",0101000020E61000003BA69311BC4C5340E070D52B1BA02340
Tata Power Charging Station,9.8485938,76.9781123,,"RXXH+C6Q, PARK, DTPC, Idukki Twp, NAYARUPARA",0101000020E61000002F145564993E53403E2DF5E27AB22340
chargeMOD Charging Station,9.412544,77.0700624,,"C37C+227, Mannarkulanji, Pamba - Sabarimala Road, Pathanamthitta",0101000020E6100000792B01E77B445340725298F738D32240
Tucker Charging Station,9.9016463,78.045358,,"W22W+C6Q, near Anna University, Srinivasa Colony, Kilakuyilkudi",0101000020E61000002AA73D25E78253406A1E7695A4CD2340
Relux Electric Charging Station,9.9869082,78.2416889,,"X6PR+QM, Ayilangudi",0101000020E61000009953B8D4778F5340F74E16084CF92340
Electric Vehicle Charging Station,9.8410679,78.1048127,,"R4R3+CWG, Mandela Nagar, Madurai",0101000020E610000026AD5340B5865340496EA873A0AE2340
BPCL Charging Station,9.4599611,77.9326226,,"FW5M+X2Q, TULLUKKAPPATTI,TULLUKKAPPATTI Abiramam",0101000020E6100000ACA0B316B07B534047DD730580EB2240
Adani Charging Station,9.840553,78.090126,,"R3RR+63C, Airport Rd, Madurai",0101000020E61000003CA1D79FC4855340001C7BF65CAE2340
Tucker Charging Station,9.9453496,78.1538547,,"Melur Main Rd, Industrial Estate, Madurai, K.Pudur",0101000020E61000007F3562C1D8895340C892DEDC04E42340
BPCL Charging Station,10.299789,77.941297,,"7WXR+WG7, Vellodu",0101000020E6100000ABB4C5353E7C5340AE669DF17D992440
BPCL Charging Station,10.100698,77.947998,,"4W2X+75H, Vadipatti",0101000020E610000019ABCDFFAB7C5340938B31B08E332440
BPCL Charging Station,10.0324033,78.0142762,,"22J7+XP6, THANICHIAM, Abiramam",0101000020E61000001D07B9E6E9805340A190532A97102440
BPCL Charging Station,9.6884507,78.4499772,,"MCQX+9XQ, Manamadurai, Kilangattur",0101000020E6100000867C2B6DCC9C53400ED1329C7C602340
BPCL Charging Station,9.477958,78.099749,,"F3HX+5VQ, ARUPPUKOTTAI,ARUPPUKOTTAI Abiramam",0101000020E6100000C233A149628653401FB935E9B6F42240
ThunderPlus Charging Station,10.070467,78.727317,,"11/1A, Thiruppathur - Karaikudi Rd, Managiri, Thalakavoor",0101000020E6100000CA349A5C8CAE5340FCE4284014242440
Tucker Charging Station,9.8429921,78.1040531,,"road, Airport Rd, near police check post, Mandela Nagar, perungudi, Madurai",0101000020E6100000096355CEA88653409E9218A99CAF2340
eDRIVE Charging Station,9.8129128,78.2630047,,"R777+64Q, Valaiyanendal",0101000020E61000006F4CAA11D5905340E4FF441B36A02340
FATAFAT Charging Station,9.9115974,78.0927878,,"190/3, Manika Vasakar St, Nahru Nagar, Madurai",0101000020E6100000F09D3D3CF0855340BD3CF8E4BCD22340
Zeon Charging Station,9.759225,77.9792312,,"Hotel Temple City, NH 44, Madurai to Virudhunagar, Sivarakottaim, Highways, Melanesaneri, Madurai",0101000020E610000043CE56B9AB7E5340789CA223B9842340
Zeon Charging Station,10.0798906,77.9777788,,"Hotel Temple City, NH 44, Chellakulam, Vadipatti, Thathampatti",0101000020E6100000372E88ED937E53400184B46BE7282440
BPCL Charging Station,9.823288,77.98814,,"RXFQ+876, MA Abiramam, Tirumangalam",0101000020E6100000A5F78DAF3D7F5340E560360186A52340
Zeon Charging Station,9.9377885,78.1328351,,"JC Residency, 14, Lady Doak College Rd, Madurai",0101000020E6100000B290CA5E808853403A2174D025E02340
Charge Zone Charging Station,9.9408997,78.1392175,,"Courtyard by Marriott, 168, Alagar Kovil Main Rd, KK Nagar, Ramaond Reserve Line, Madurai",0101000020E6100000FA6184F0E8885340E6A1009BBDE12340
Ather Grid Charging Station,9.7879554,77.9428174,,"Near Kattrampatti bus stop, Madurai, to, Tenkasi Main Road, Alampatti Temple city - tenkasi, main road, Madurai",0101000020E610000062C6CA1E577C5340C769E3E36E932340
Ather Grid Charging Station,9.9486225,78.0966421,,"W3XW+FJ9 Fathima College, opp. Tamil Nadu, near Saravana Hotal, Vilangudi, Madurai",0101000020E6100000ACBA58622F865340E17F2BD9B1E52340
Ather Grid Charging Station,9.9554749,78.154633,,"120 Feet, Main Rd, Ramalakshmi Nagar, EB Colony, Moondrumavadi, K.Pudur, Madurai",0101000020E61000007978CF81E5895340394C8F0134E92340
Ather Grid Charging Station,9.9505384,78.1652205,,"X528+639, Melur Main Rd, Uthangudi, Madurai",0101000020E61000003E0801F9928A5340302F1BF8ACE62340
Tucker Charging Station,9.5720971,77.9503361,,"3/1258-11, MGR salai, near New Bus Stand, Kattyapuram, Virudhunagar, Kooraikundu",0101000020E6100000536D814ED27C5340DC453DE9E9242340
Ather Charging Station,9.8964131,78.0877978,,"Mandeep Marble, Tirupparankunram Rd, Pasumalai, Madurai",0101000020E61000004AEAA97A9E855340766968A8F6CA2340
Voltra Charging Station,10.011789,78.1942622,,"Meenakshi Garden 86 I, Alagar Kovil Main Rd, Mathur",0101000020E610000056F6B8CA6E8C5340B4E7323509062440
Ather Grid Charging Station,10.8877074,76.1898266,,"V5QQ+3WP, Karinganad, Vilayur PO, Pattambi Taluk",0101000020E61000004CBA771E260C53409AD5969581C62540
Ather Grid Charging Station,9.7592765,77.9791958,,"NH44, Madurai - Virudhunagar Highways, Tirumangalam Temple city - virudhunagar, highway, Madurai",0101000020E61000005B58DC24AB7E5340213EB0E3BF842340
Ather Grid Charging Station,10.0330786,78.0132973,,"Near Ayyanar Temple, Ayyankottai, Alanganallur, Tk, Temple city, Ayyankottai",0101000020E61000000228EBDCD98053401A65A2ADEF102440
Ather Grid Charging Station,10.0484998,78.3493274,,"28XX+8PF, Junction, Temple city, Trichey, Melur",0101000020E610000031A64F615B9653409FB93DF7D4182440
EV Charge Partners Charging Station,9.7843959,78.0943075,,"to, Tuticorin - Madurai Rd, near Nainarpuram, near Eliyarpathi Toll Plaza, Eliyarpathi, Thiruparankundram, Madurai",0101000020E61000001F11532209865340A43BE3569C912340
Zeon Charging Station,9.8861848,78.1505823,,"V5P2+G7V Velammal Hospital and Medical College, Chinthamani, Madurai",0101000020E6100000D076F123A3895340B36C9C03BAC52340
Electric Vehicle Charging Station,10.0217215,78.3134324,,"28F7+4GF, Madurai",0101000020E61000006FE0C4460F945340793D98141F0B2440
Electric Vehicle Charging Station,9.8637014,78.1242715,,"Amika Hotel, Madurai - Near Airport, 269/1d1, ring road, Avaniyapuram, Madurai",0101000020E6100000CB147310F4875340D204E51137BA2340
Tata Power Charging Station,9.400637,77.9170439,,"Cw28+8W9, near toll plaza, Sattur, Etturvattam",0101000020E6100000C3DFE5D8B07A53409622F94A20CD2240
Kazam Charging Station,9.9724395,78.1292857,,"X4CH+XPF, Gayathri Nagar, Madurai, Melapanangadi",0101000020E6100000CA558737468853405CAD1397E3F12340
Ather Grid Charging Station,9.8918764,78.0761586,,"V3RG+QF3, Moolakarai, Pasumalai, Madurai, Thiruparankundram",0101000020E6100000C91352C8DF845340FF250406A4C82340
Ather Grid Charging Station,9.5057452,78.1116657,,"7A, Nehru nagar, Byepass Rd, East, Chokkalingapuram, Aruppukkottai, Madurai",0101000020E61000007065E48725875340CC37EC08F1022340
Ather Grid Charging Station,9.597,77.949,,"NH 44, GT Nagar, Virudhunagar, madurai",0101000020E6100000DBF97E6ABC7C53408B6CE7FBA9312340
Ather Grid Charging Station,9.886681,78.1501,,"Velammal Village, Airport-Mattuthavani Ring Rd, Madurai, Chinthamani",0101000020E61000004BC8073D9B8953401AF8510DFBC52340
Ather Grid Charging Station,9.9328952,78.1483629,,"east cross, 401, 9th Main Rd, opp. to Rajmahal marriage hall, Madurai",0101000020E610000024DC1AC77E895340D6308D70A4DD2340
Ather Grid Charging Station,9.4900611,77.8192611,,"3, Srivilliputhur - Sivakasi - Virudhunagar - Aruppukottai - Tiruchuli - Narikudi - Parthibanoor Rd, Thiruthangal, Sivakasi, tirunelveli",0101000020E6100000A4D81BC66E7453406515DB49E9FA2240
BPCL Charging Station,9.846068,78.63575,,"SY NO 325/2, MADURAI, Main Street, KALAYARK, Thondi",0101000020E6100000A69BC420B0A853405F622CD32FB12340
Ather Grid Charging Station,10.019818,77.95322,,"2X93+W7H, Aaladi Servai Mahal, Kadupatti, Madurai",0101000020E61000002979758E017D534088BEBB95250A2440
Ather Grid Charging Station,10.080824,77.97781,,"3XJH+84F, Aadhirrai Arusuvaii Unavagam, NH44, Chellakulam, Vadipatti, madurai",0101000020E6100000EAEC6470947E5340BC7669C361292440
Electric Vehicle Charging Station,10.0007923,78.5188186,,"2G29+7CW, Kilapungudi - Alavakottai Rd, Namanur, Alavakottai",0101000020E61000009EE3ED5234A15340602D2DD967002440
TATA Power Charging Station,9.9957514,78.2520915,,"X7W2+3Q3, Chadurmadangan",0101000020E6100000600663442290534076E4A320D3FD2340
Electric Vehicle Charging Station,9.8563993,78.0184445,,"Kappalur Colony, Bus Stop, Service Rd, Uchapatti",0101000020E6100000A112D7312E81534074A213F879B62340
K7 E-Motors,9.8808727,78.0579372,,"2/220, GST Main Rd, Pandian Nagar, Thoppur",0101000020E610000032CE3A3EB5835340E1E01CBF01C32340
